id,acquiring_company_id,acquired_company_id,term_code,price_amount,acquired_at
886,10453,6811,cash,14900000,2008-09-23
887,2505,17449,,0,2007-07-06
888,541,17450,,0,2007-06-29
889,17465,17464,cash,0,2007-12-28
890,323,17467,cash,0,2007-12-21
891,2989,17484,,20000000,2006-10-19
892,17503,2804,,0,2008-12-15
893,283,17510,,0,2006-10-20
895,17519,17518,cash,92700000,2007-12-19
896,17525,17524,cash,0,2007-12-07
897,17533,17532,cash_and_stock,70000000,2007-11-19
898,1385,1465,,25000000,2009-01-22
899,2506,1340,cash,775000000,2009-01-22
900,153,17561,,0,2009-01-22
901,153,17562,,0,2009-01-22
902,565,17645,stock,35000000,2009-01-23
903,3219,17646,,0,2009-01-23
904,330,332,cash_and_stock,0,2007-01-30
906,2680,17673,cash,0,2007-09-03
907,17683,17682,cash_and_stock,2500000,2008-02-28
909,2602,17689,,0,2007-10-16
910,17718,17717,cash,0,2008-04-18
911,10705,4110,cash_and_stock,0,2009-01-25
912,1242,17705,,0,2005-03-11
913,17731,17795,cash,47000000,2009-01-20
914,17799,17798,cash,238000000,2007-10-10
916,2680,17818,cash,0,2007-08-17
917,2720,12346,,0,2009-01-27
918,17830,9766,cash,100000,2009-01-27
919,17846,7162,cash_and_stock,32500000,2007-08-03
920,14236,17847,cash,350000000,2007-10-11
921,11082,17851,cash,210000000,2007-08-06
922,12287,1217,,0,2009-01-27
923,4843,17864,,0,2005-02-14
924,1639,3125,,0,2008-07-28
925,8491,17868,,0,2009-01-20
926,1915,17879,cash,0,2007-05-21
927,12374,17880,cash,0,2007-05-11
928,17124,17887,cash,35000000,2007-05-03
929,283,17888,cash,0,2007-05-03
930,17890,17889,cash,0,2007-03-02
931,1889,1848,,0,2009-01-27
933,17942,17941,,0,2009-01-28
934,17970,17969,,0,2008-05-20
935,17991,17992,cash,0,
936,149,18037,,0,2009-01-29
937,2898,17433,cash,0,2009-01-01
938,2361,18071,,50000000,2009-01-30
939,18077,18076,,0,2007-06-29
940,15436,17948,cash_and_stock,0,2006-12-18
942,18098,18097,cash_and_stock,0,2009-01-29
943,18101,18100,,0,2009-01-29
945,18121,18120,,0,2007-10-17
947,2680,18123,,0,2007-07-18
948,18125,18124,,300000000,2007-07-17
949,18127,18126,,0,2007-07-13
950,18129,18128,,0,2007-06-22
951,18131,18130,,0,2007-06-18
952,18134,18133,,25000000,2007-06-14
953,28,18161,,0,2007-03-13
954,28,18168,,0,2007-05-22
955,18200,13269,stock,9300000000,2000-03-13
956,18226,944,,0,2009-02-03
957,2536,7958,,0,2009-02-02
959,18283,18282,cash,0,2009-01-31
960,5566,18312,,0,2009-02-05
961,4876,18313,,0,2009-02-05
962,657,1568,,0,2009-02-05
963,2680,18317,,0,2009-02-04
964,4982,18319,,0,2009-02-04
965,2312,18320,,0,2009-02-04
966,18366,18365,cash,3800000,2008-03-12
968,5932,18379,,0,2009-02-06
969,9811,2391,,0,2009-02-06
971,6141,8231,,0,2008-10-01
972,18378,2946,,0,2009-02-06
973,14888,18530,,0,2009-02-10
975,13125,13127,,0,2008-11-01
976,14963,18685,cash,40000000,2009-02-13
977,18689,18688,,0,2009-02-13
978,18705,18704,cash_and_stock,0,2008-03-25
979,18770,18767,cash,0,2009-01-21
980,18770,18768,cash,0,2008-03-12
981,18770,18769,cash,0,2007-07-02
983,79,2438,,0,2000-06-01
984,342,770,,0,2009-02-19
985,3396,18962,cash_and_stock,20000000,2008-03-06
986,3396,18963,,0,2008-11-20
987,2370,18994,,0,2008-04-01
988,18770,19108,,0,2008-10-01
989,18770,19109,,0,2009-02-01
990,18770,19110,,0,2009-02-19
993,684,6689,,0,2008-08-01
996,19232,1794,,0,2009-04-06
997,3008,17511,,0,2009-02-23
999,18770,19296,,0,2009-02-25
1000,18770,19297,,0,2009-02-25
1001,1641,2709,,0,2009-02-25
1002,19322,3518,,0,2009-01-01
1003,19484,19483,,0,2009-02-24
1004,10604,19487,,0,2009-02-24
1005,10604,19488,,0,2009-02-24
1006,10604,19489,,0,2009-02-24
1007,10604,19490,,0,2009-02-24
1008,323,19491,,0,2009-03-01
1009,19786,19785,cash_and_stock,10000,1999-01-01
1010,8690,1784,,0,2009-03-08
1011,608,606,cash,11600000,2009-03-13
1012,20219,20218,cash,0,2010-02-13
1013,1504,1194,cash,9500000,2009-03-16
1014,793,8565,,0,2009-03-09
1015,390,1223,,0,2009-03-05
1016,20253,20252,,0,2009-03-05
1017,15754,1924,,0,2009-03-04
1018,20255,5923,,0,2009-03-03
1019,20295,20294,,0,2007-01-01
1021,28,3991,stock,590000000,2009-03-19
1022,584,20148,cash,10000000,2006-03-01
1024,20379,8522,,0,2009-03-19
1026,7838,20444,,0,2009-03-20
1027,20382,20445,stock,0,2009-03-20
1028,1705,20416,,0,2008-04-01
1029,922,20461,stock,0,2009-03-09
1030,3658,20462,cash,15700000,2009-03-05
1032,598,5828,,0,2009-03-23
1033,20601,20600,cash,0,2008-11-04
1034,20661,1392,,0,2009-02-01
1035,1170,20682,,0,2009-03-25
1036,4388,20686,,0,2008-06-01
1038,1705,20412,,0,2008-02-01
1039,1942,20415,,0,2011-04-16
1040,20817,20816,cash,0,2004-01-01
1041,12636,12003,,0,2009-03-31
1042,20847,20846,,0,2008-04-01
1044,342,839,cash,18400000,2009-04-01
1045,14011,3455,cash,0,2007-04-01
1046,13125,20944,,0,2008-12-19
1047,20952,20951,stock,0,2008-05-01
1050,21130,423,,0,2009-04-05
1051,21182,7323,,0,2009-03-26
1052,6221,465,cash_and_stock,0,2009-04-07
1053,3833,1301,,0,2009-04-01
1054,9718,20866,,0,2009-03-30
1055,21213,21211,,0,2008-11-01
1056,21213,21212,,0,2005-04-01
1057,7263,21281,,0,2009-04-06
1058,323,21285,,65000000,2009-01-20
1059,21287,21286,,0,2009-01-01
1060,3168,21295,,0,2009-02-25
1062,99,1475,cash_and_stock,0,2008-10-01
1063,14008,3642,,0,2009-04-08
1064,21393,21392,,0,2009-04-01
1065,840,14519,,0,2003-08-08
1066,21535,21533,,0,
1068,21647,21646,,0,2009-01-09
1069,7201,21654,,0,2005-01-01
1070,19131,12973,,0,2008-01-01
1071,21696,21695,cash,50000,2009-04-15
1072,19725,4212,,0,2009-02-03
1073,6757,3198,,0,2009-01-29
1074,21784,21782,cash,0,2009-03-30
1075,21784,21783,cash,0,2009-02-25
1076,21839,21838,cash,500000,2008-05-07
1077,1863,21842,,4360000,2008-01-22
1078,1863,21844,,0,2007-06-22
1080,2680,479,cash,7400000000,2009-04-20
1081,3320,13885,cash,0,2009-03-20
1082,479,8745,cash,0,1999-10-01
1085,1080,11705,,0,2009-04-21
1086,19951,21982,,1000000,2009-04-22
1087,3246,5400,,0,2008-10-31
1088,823,21986,,100000000,2007-10-08
1089,10915,11307,,0,2009-04-22
1090,22119,22116,cash,12000,2007-05-01
1091,1349,2561,,0,2009-04-01
1092,22149,10985,,0,
1093,971,10393,,0,2009-04-21
1094,317,11761,,0,2009-04-01
1095,323,22293,cash,32000000,2008-03-11
1096,350,8066,,0,2009-04-29
1097,22309,22310,,0,2009-04-29
1098,22312,22311,,3900000,2009-04-29
1099,20710,22362,,0,2009-04-29
1100,6020,89,,0,2009-04-30
1104,28,22291,cash,28000000,2006-06-28
1105,8990,6592,,0,2009-05-04
1106,14008,5103,cash_and_stock,310000000,2009-05-06
1107,9952,8323,cash,75000000,2009-05-06
1109,22767,22764,cash,34300000,2006-11-06
1110,1242,22873,,0,2009-05-07
1111,15456,22103,cash,10000,2009-05-12
1112,22961,22960,cash,0,2009-04-20
1113,22697,13010,,710000000,2007-10-16
1114,18770,23008,,0,2009-05-13
1116,23054,2550,,0,2009-05-12
1117,23077,23073,cash,7400000000,2009-02-09
1118,23079,23078,cash,10000000,2009-02-27
1119,23082,23081,cash,0,2009-02-26
1120,23010,110,stock,0,2009-03-01
1121,23176,23177,cash,0,2009-01-26
1122,23178,23179,cash,0,2009-01-27
1124,14236,42668,cash,47000000,2009-05-15
1128,5037,4210,,0,
1129,352,282,,0,2009-05-29
1130,17511,19208,,0,2009-05-01
1131,19711,14107,,0,2009-05-01
1132,23663,23659,,0,2008-04-01
1133,9775,2114,,0,2009-05-27
1134,23771,23770,cash,0,2009-04-01
1136,13115,23772,,0,2009-05-29
1137,23797,23796,stock,0,2009-05-15
1139,85,4130,,0,2009-06-01
1140,9784,13681,,0,2009-06-01
1141,14714,23928,,0,2005-01-01
1142,14714,23929,,0,2006-01-01
1143,23934,23930,cash_and_stock,0,2009-01-15
1144,1242,23947,,0,2009-06-01
1145,2537,21473,cash,170000000,2009-06-02
1146,71,24091,stock,884000000,2009-07-17
1147,1242,23209,,800000000,2007-03-14
1149,24336,251,,0,2009-06-01
1150,24371,24369,cash_and_stock,0,2008-05-18
1152,20769,24415,stock,0,2009-05-01
1157,24505,24506,,0,2009-03-06
1158,24513,24514,,0,2009-03-31
1159,24515,24517,,900000000,2009-03-19
1160,24518,24519,,0,2009-03-18
1162,24526,24527,,0,2009-04-21
1163,351,19658,,7000000,2009-06-11
1164,351,264,,10000000,2009-06-11
1165,24561,24562,,0,2009-02-27
1166,24564,24565,,5000000,2009-02-24
1167,24566,24567,,22600000,2009-02-02
1168,21821,24574,,0,2009-01-21
1169,24580,24581,,0,2009-01-19
1171,24597,24596,cash_and_stock,4800000,2009-06-11
1172,24623,24624,,0,2009-01-15
1173,24630,24631,,0,2009-01-15
1174,24693,24694,,0,2009-01-01
1175,2946,24696,,0,2009-01-06
1176,23579,24762,,9000000,2008-10-05
1177,24772,253,,0,2008-10-13
1178,24775,24776,,0,2008-12-15
1179,23192,24785,,0,2008-10-13
1180,24786,24787,,0,2008-10-06
1181,24791,24790,,0,2009-04-16
1182,24795,9317,,0,2009-06-01
1183,24795,16392,,0,2009-06-01
1185,339,24796,,0,2008-12-11
1186,24846,24845,,0,2009-06-08
1187,24864,24863,stock,643000000,2009-06-04
1188,15694,3986,,0,2009-02-17
1189,262,7079,,0,2009-06-02
1190,24879,24877,stock,251000000,2009-06-02
1191,24886,24885,cash,21500000,2009-06-06
1192,24888,23978,,185000000,2009-05-15
1193,24889,24890,,0,2008-12-01
1195,24893,24895,,438000000,2008-12-10
1198,24916,24921,,0,2008-12-02
1199,24930,24931,,0,2008-12-01
1201,24985,24984,,0,2009-06-05
1204,4304,17809,,0,2009-05-14
1205,25013,25012,,0,2009-06-17
1206,25020,25019,,0,2009-06-05
1207,24778,7385,,0,2009-05-18
1208,6012,25022,stock,0,2006-11-01
1209,28,6012,cash_and_stock,830000000,2007-01-04
1210,17519,25023,,3000000,2006-10-10
1211,5722,25024,cash,55000000,2007-02-16
1212,3982,25101,,0,2008-07-10
1213,10066,1193,,0,2009-06-18
1214,24564,25123,,75000000,2008-02-26
1215,221,25124,,0,2008-01-10
1217,2680,13031,,0,2008-10-08
1218,25146,25144,,0,2008-09-30
1223,1094,21621,,0,2009-06-19
1225,25255,25256,,0,2008-09-04
1226,9295,1535,cash_and_stock,0,2009-05-01
1227,4002,25273,,0,2006-05-01
1228,4002,25274,cash,0,2007-07-01
1229,4002,25275,cash,0,2008-04-01
1230,4002,25276,cash,0,2008-04-01
1231,25310,25311,,66000000,2008-10-03
1232,4175,25320,,0,2008-02-08
1233,4388,25352,,0,2008-12-17
1235,14456,6948,,2450000,2009-06-22
1237,25437,25438,stock,107000000,2009-08-05
1238,7493,4369,,0,2009-06-23
1239,1364,16993,,0,2009-06-24
1240,4228,25584,,0,2007-05-30
1241,25605,25604,,0,2009-06-01
1242,25607,25606,,0,2009-04-17
1243,355,25608,,0,2009-06-19
1244,25610,25609,,0,2009-05-01
1245,25614,25613,,0,2009-04-20
1246,25615,3893,stock,0,2009-05-21
1247,25617,25616,,0,2009-04-29
1248,25619,25618,,0,2009-04-20
1249,25611,25621,,0,2009-04-27
1251,25625,25624,,0,2009-05-01
1252,25627,25626,,0,2009-04-02
1253,25630,25629,,0,2009-04-01
1254,25632,25631,,0,2009-04-30
1255,25635,25634,,0,
1256,25637,25636,,0,2009-05-01
1257,25639,25638,,0,2009-04-22
1258,25642,25641,,0,2009-04-07
1259,25648,25649,,0,2009-06-12
1260,25652,25651,cash,7000000,2009-04-07
1261,25655,25654,,52200000,2009-05-01
1262,475,557,,0,2009-04-01
1263,25657,12012,cash,25000000,2009-04-01
1264,25660,25659,,0,2009-06-15
1267,25665,25664,,0,2009-06-23
1268,25667,25666,cash,21000000,2009-04-30
1269,25669,25668,,0,2009-06-01
1270,25674,25673,,0,2009-06-01
1271,24879,25670,,90000000,2009-04-30
1272,14963,25675,,0,2009-06-02
1273,317,668,,0,2009-06-16
1274,25681,25676,,100830000,2009-06-01
1275,25684,25683,,167000000,2009-04-24
1276,10948,25685,,0,2009-04-30
1277,25687,25686,,0,2009-05-01
1278,25690,25689,,0,2009-06-01
1279,25692,25691,,0,2009-04-01
1280,25694,25693,,0,2009-06-03
1281,25696,25695,,0,2009-06-18
1282,15797,25701,,0,2009-04-01
1283,25703,25702,,0,2009-04-01
1284,25703,25704,,0,2009-04-01
1285,8583,25705,,0,2009-04-01
1286,21287,25707,,0,2009-04-01
1287,16612,25708,,0,2009-05-01
1288,10209,25711,,0,2009-06-01
1289,13529,25712,cash_and_stock,50000000,2009-06-01
1290,25714,25713,,0,2009-06-01
1291,25754,25753,,0,2009-04-13
1292,25763,25762,,0,2009-05-01
1293,25768,25767,,0,2009-06-01
1294,25770,25769,,0,2009-06-01
1295,9759,25773,,0,2009-04-01
1296,25775,25771,,51000000,2009-06-01
1297,6765,25777,,0,2009-06-01
1298,25780,25778,cash,14500000,2009-04-03
1299,25780,25779,,0,2009-04-21
1300,19433,25783,,0,2009-04-01
1301,25781,25784,,0,2009-04-01
1302,25787,25786,,0,2009-04-22
1303,25788,25791,,0,2009-06-15
1304,25793,25789,,0,2009-04-01
1305,25790,25794,cash,14000000,2009-04-22
1306,25796,25795,,0,2009-04-01
1307,10253,25797,,0,2009-06-23
1308,25799,8339,,0,2009-06-01
1309,25802,25801,,0,2009-04-14
1310,25804,25800,,0,2009-04-01
1311,25807,25806,cash,0,2009-04-28
1312,25809,25811,,22900000,2009-04-04
1313,24778,25812,,0,2009-04-29
1314,5663,25815,cash_and_stock,3600000000,2009-04-20
1315,25817,25816,,0,2009-04-29
1316,25818,25819,,0,2009-06-17
1317,25821,25823,,0,2009-06-17
1318,25825,25824,,0,2009-06-10
1319,13129,23354,,0,2009-04-13
1320,25998,1775,cash,77000000,2009-06-30
1321,25999,269,,0,2009-06-30
1322,26031,26030,,6270000,2009-04-27
1323,823,11731,,8100000000,2008-07-10
1326,26047,26046,,0,2009-01-28
1327,26049,26048,,0,2009-01-12
1329,26050,26051,,0,2009-01-01
1331,23422,26054,,0,2009-03-25
1332,26056,26055,,0,2009-03-20
1333,9780,20055,,0,2009-03-18
1334,25020,26057,,0,2009-03-12
1335,26059,26058,,0,2009-03-10
1336,26061,26060,,0,2009-03-06
1337,26063,26062,,0,2009-03-09
1338,26065,26064,,0,2009-03-20
1339,25627,26066,,0,2009-03-11
1340,15139,26067,,0,2009-03-02
1341,26069,26068,,0,2009-03-19
1342,26071,26070,,0,2009-03-16
1343,26073,26072,,0,2009-02-27
1344,26075,16684,,0,2009-03-18
1345,13882,3087,,0,2009-06-30
1346,26077,26076,,0,2009-03-03
1347,26079,26078,,0,2009-02-03
1348,26081,26080,,0,2009-02-02
1349,26083,26082,,0,2009-02-02
1350,26085,26084,,0,2009-03-02
1351,6517,26087,,0,2009-02-02
1352,26089,26088,,0,2009-02-11
1353,26091,26090,,0,2009-02-04
1354,28,26093,,0,2009-01-27
1355,26095,26094,,0,2009-01-12
1356,26097,26096,,0,2009-01-10
1357,26099,26098,,0,2009-01-02
1358,26101,26100,,0,2009-01-19
1359,26103,26102,,0,2009-01-17
1360,26105,26104,,0,2009-01-21
1361,26107,26106,,0,2009-02-01
1362,26109,26108,,0,2009-01-14
1363,26111,26110,,0,2009-01-07
1364,26113,26112,,0,2009-01-12
1365,4304,26114,,0,2009-02-11
1366,26116,26115,,0,2009-01-07
1367,26118,26117,,0,2009-01-07
1368,26120,26119,,0,2009-03-10
1369,26083,26121,,0,2009-01-07
1370,26123,26122,,0,2009-02-25
1371,26125,26124,,0,2009-01-07
1372,26127,26126,,0,2009-04-06
1373,20712,26128,,0,2009-01-13
1374,26130,26129,,0,2009-03-02
1375,12402,26131,,0,2009-02-17
1376,26133,26132,,0,2009-03-20
1377,26135,26134,,0,2009-02-17
1378,26137,26136,,0,2009-01-31
1379,26139,26138,,0,2009-02-09
1381,26142,26141,,0,2009-01-28
1382,26144,26143,,0,2009-02-13
1383,26146,26145,,0,2009-01-13
1384,26148,26147,,0,2009-01-06
1386,26152,26151,,0,2009-03-27
1387,26154,26153,,0,2009-03-30
1388,26156,26155,,0,2009-03-09
1389,26158,26157,,0,2009-02-24
1390,4861,26159,,0,2009-02-05
1391,26216,26215,,0,2009-03-06
1392,26218,26217,,0,2009-02-26
1393,14098,26219,,0,2009-02-20
1394,26222,26221,,0,
1395,26224,26223,,0,2009-02-04
1396,6841,26225,,0,2009-01-07
1397,26228,26227,,0,2009-03-09
1398,26230,6806,,0,2009-03-16
1399,26232,26231,,0,2009-03-01
1400,26235,26234,,0,2009-03-11
1401,26239,26238,,0,2009-02-08
1402,4261,26242,,161000000,2009-05-01
1403,26244,26243,,100590000,2009-02-13
1404,17323,16391,,100000000,2009-01-05
1405,25818,26246,cash_and_stock,63230000,2009-02-23
1406,24588,26258,,0,2009-01-19
1407,26260,26259,,0,2009-01-01
1408,26264,26263,,28000000,2009-05-08
1409,26266,26265,cash,24820000,2009-03-26
1410,17274,26267,,13450000,2009-02-25
1411,26270,26269,cash,7500000,2009-02-03
1412,26272,26271,,0,2009-03-25
1413,26274,26273,,9020000,2009-01-22
1414,26276,26275,,0,2009-03-02
1415,26278,26277,,8650000,2009-02-02
1416,26279,10594,,0,2009-06-03
1417,26281,26280,,0,2009-03-18
1418,26283,26282,,0,2009-07-01
1419,6658,223,cash_and_stock,0,
1420,26285,26284,,0,2009-07-01
1421,10782,26286,,0,2009-03-06
1422,24916,26287,,0,2009-03-08
1423,26289,26288,,0,2009-03-03
1424,26291,17071,,0,2009-02-24
1425,3245,123,,0,2009-02-19
1426,26293,26292,,0,2009-02-17
1427,26297,26296,,0,2009-02-11
1428,9526,2435,,0,2009-01-29
1429,26307,26306,,0,2009-03-01
1430,12368,2447,,0,2009-01-29
1431,26310,26309,,0,2009-01-15
1432,26146,21988,,0,2009-01-14
1433,6149,26311,,0,2009-01-16
1434,14513,14512,,0,2009-01-13
1435,6615,12372,,0,2009-01-21
1436,26313,26312,,0,2009-01-06
1437,26316,26315,,0,2009-01-08
1438,26318,26317,,0,2009-01-14
1440,28,26361,cash,105000000,2009-05-20
1441,26365,26364,,45000000,2009-05-21
1442,26371,26370,,0,2009-07-02
1443,26373,26372,,0,2009-07-02
1444,26388,26387,cash_and_stock,565000000,2007-06-18
1445,69004,26402,,0,2009-04-01
1446,26415,26417,,0,2008-05-29
1447,7576,26419,,0,2008-04-18
1448,26422,26423,,0,2008-04-29
1449,6293,26427,,0,2009-02-09
1450,26430,26431,,0,2008-06-30
1451,26435,644,,38000000,2008-04-10
1452,26436,26437,,38100000,2008-06-23
1453,6764,26438,,40000000,2012-06-17
1454,26439,26440,,43780000,2008-04-04
1455,23489,26441,,48140000,2008-07-09
1456,26442,26444,,51670000,2008-04-17
1457,3320,26451,,53000000,2008-04-09
1458,26452,26453,cash,50000000,2008-06-02
1459,26454,26455,cash,60500000,2008-06-12
1461,26466,26467,,71000000,2008-10-02
1462,9952,26469,,73300000,2008-06-18
1463,26470,4312,,79910000,2008-07-10
1464,26471,26472,,80000000,2008-04-28
1465,14963,26475,cash,85000000,2008-05-15
1466,26477,26480,,87110000,2008-07-30
1467,26482,13874,cash,88000000,2008-07-02
1468,26484,26485,,101000000,2008-04-24
1470,6809,26489,,124400000,2008-04-30
1471,12390,26490,cash,133000000,2008-06-06
1472,26491,15302,,146450000,2008-06-06
1473,26500,26501,cash,170000000,2008-06-10
1474,26502,26503,,176000000,2008-06-09
1475,3136,26506,,180000000,2008-05-20
1476,4861,26525,,49000000,2009-07-02
1477,13171,26521,,0,
1478,26533,71598,,0,2009-07-06
1479,26535,26538,,0,2009-07-06
1480,26544,26543,,0,2009-07-06
1481,3408,26605,,61890000,2008-10-07
1482,26609,26610,,223740000,2008-05-12
1483,10106,26611,cash,0,2009-07-06
1484,26613,26614,,224540000,2008-08-29
1485,26615,26616,,249000000,2008-08-21
1486,5182,26617,,280650000,2008-05-01
1487,26621,26622,,290000000,2008-10-02
1488,3362,26623,,300000000,2008-06-21
1489,26625,26626,,350000000,2008-04-22
1490,26627,26628,,425000000,2008-05-13
1491,19484,26634,,471390000,2008-05-15
1492,15850,26639,,720000000,2008-06-04
1493,1444,26642,,0,2008-06-18
1494,26643,26644,,0,2008-06-03
1495,26645,26646,,0,2008-04-01
1496,26107,26647,,0,2008-04-04
1498,26650,26651,,0,2008-04-14
1499,966,26695,,0,2009-05-27
1500,26700,26699,,0,2009-06-16
1501,26703,26702,,1850000,2009-05-01
1502,26705,26704,,1600000,2009-04-21
1503,26707,26706,,0,2009-06-08
1504,26713,26712,,3500000,2009-04-27
1505,17525,26714,,0,2009-06-05
1506,26717,26716,,1700000,2009-04-30
1507,6760,26719,,33000000,2009-04-14
1508,26721,26720,,0,2009-06-02
1509,2720,26722,,0,2009-05-21
1510,12778,26724,,0,2009-05-19
1511,26726,26725,,0,2009-05-19
1512,2855,26733,,0,2009-04-23
1513,5946,134,,0,2009-04-16
1514,26736,26735,,0,2009-04-16
1515,26741,26740,,0,2009-04-13
1516,26743,26742,,0,2009-04-09
1518,26751,26750,,0,2009-04-07
1519,4281,26752,,80000000,2009-05-06
1521,26755,26753,,610000,2009-06-17
1522,19665,26756,,14700000,2009-06-28
1523,26759,26758,,453000,2009-05-08
1524,5040,26761,,0,2009-04-06
1525,26765,26764,,4500000,2009-06-02
1526,26767,26766,,0,2009-06-18
1527,5229,1092,,0,2009-06-04
1528,26772,26771,,0,2009-06-23
1529,26776,26775,,0,2009-06-22
1530,5581,26778,,0,2009-06-15
1531,26050,13465,,0,2009-06-02
1532,26144,26781,,0,2009-05-14
1533,2680,26783,,0,2009-05-13
1534,3245,13988,,0,2009-05-11
1535,2680,15875,,0,2009-06-17
1536,3246,16402,,0,2009-05-05
1537,1387,17035,,0,2009-05-19
1538,26797,26796,,106140000,2009-05-11
1539,26802,26801,,25390000,2009-05-19
1540,26805,26804,,19000000,2009-06-15
1541,26703,26806,,15900000,2009-05-11
1542,26059,26809,,1600000,2009-04-08
1543,26813,26812,,0,2009-04-06
1544,26817,26816,,0,2009-04-18
1545,26820,26819,,0,2009-04-14
1546,26822,26821,,0,2009-04-14
1547,10106,26824,,0,2009-04-14
1548,26826,26825,,26360000,2009-04-27
1550,3600,26834,,0,2008-04-15
1551,26835,26836,,0,2008-05-04
1552,7073,2838,,0,2008-04-17
1553,26839,26840,,0,2008-07-15
1554,26842,26843,,0,2008-04-22
1557,1889,29729,,0,2008-09-04
1558,26597,26596,,20000,2008-04-26
1559,26599,26598,,0,2008-06-09
1560,26599,21180,,50000,2008-04-14
1561,10106,26882,,0,2009-07-01
1562,26884,26883,stock,1000000,2008-04-20
1563,26886,26885,,1200000,2008-06-23
1564,1335,26888,,1200000,2008-06-24
1565,25329,26889,,1240000,2008-06-27
1566,26887,26890,,0,
1567,26892,26891,,5000000,2008-05-02
1568,26894,26893,,3510000,2008-09-07
1569,26599,26895,,23000,2008-03-01
1570,26608,26896,,101900000,2008-05-01
1571,26901,26900,,2000000,2008-05-02
1572,26905,26904,,2140000,2008-05-19
1573,26907,26906,,2400000,2008-05-08
1574,26909,26908,,3110000,2009-05-21
1575,26911,26910,,5470000,2008-05-21
1576,9521,26912,,5690000,2008-05-02
1577,4138,13852,,6000000,2008-06-30
1578,26914,26913,,6030000,2008-05-02
1579,26917,26916,,6950000,2008-07-02
1580,26919,26918,,7350000,2008-06-09
1581,26921,26920,,8200000,2008-04-01
1582,14159,26922,,9400000,2008-05-02
1583,26264,26923,,10000000,2008-05-01
1584,5103,26925,,10580000,2008-05-01
1585,2926,26926,,10650000,2008-05-20
1587,26930,26929,,15000000,
1588,26934,26933,stock,18000000,2008-05-13
1589,26936,26935,,17970000,2008-05-01
1590,2680,26938,,0,2008-05-01
1591,26940,26939,cash,18000000,2008-04-16
1592,26942,26941,,0,2008-05-01
1593,3649,26943,,18760000,2008-05-02
1594,26944,13854,,20700000,2008-05-02
1595,26946,26945,,0,2008-05-01
1596,26948,26947,,24500000,2008-05-02
1597,4967,26950,,25000000,2008-05-02
1598,26951,26949,,0,2008-05-01
1599,26953,26952,,28000000,2008-05-02
1600,26955,26954,,0,2008-05-01
1601,26957,26956,,29350000,2008-05-01
1602,26959,26958,,0,2008-05-01
1603,28,26960,,0,2008-05-01
1604,21154,26961,,0,2008-05-01
1605,26963,26962,,0,2008-05-01
1607,26967,26968,,0,2008-05-01
1608,26970,26969,,0,2008-05-01
